combo_id,formula_id,region,assumed_region,form,variant,margin_pct,margin_raw,margin_encoding,volatile,family,subfamily,taxonomy_source,n_lines,weight_total,w_direct,w_proxy,w_unclassified,w_fixed,indexed_pct,priceable_pct,indexed_priceable_pct,coverage_tier,loadable,db_region,basis_currency,basis_incoterm,basis_named_place
BCI-H2SO4-LIQ·MEA,BCI-H2SO4-LIQ,MEA,False,Liquid,,10.0,10,percent,False,Inorganic Chemicals,Inorganic acids,combo,5,100.0,10.0,80.0,0.0,10.0,90.0,90.0,100.0,P3,True,,,,
BCI-H3PO4-LIQ·EU,BCI-H3PO4-LIQ,EU,False,Liquid,,11.0,11,percent,False,Inorganic Chemicals,Inorganic acids,combo,5,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
BCI-H3PO4-LIQ·CN,BCI-H3PO4-LIQ,CN,False,Liquid,,11.0,11,percent,False,Inorganic Chemicals,Inorganic acids,combo,5,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
BCI-H3PO4-LIQ·NA,BCI-H3PO4-LIQ,NA,False,Liquid,,11.0,11,percent,False,Inorganic Chemicals,Inorganic acids,combo,5,100.0,89.0,0.0,0.0,11.0,89.0,89.0,100.0,P1,True,,,,
BCI-HCL-LIQ·EU,BCI-HCL-LIQ,EU,False,Liquid,,10.0,10,percent,False,Inorganic Chemicals,Inorganic acids,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-HCL-LIQ·CN,BCI-HCL-LIQ,CN,False,Liquid,,10.0,10,percent,False,Inorganic Chemicals,Inorganic acids,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-HCL-LIQ·NA,BCI-HCL-LIQ,NA,False,Liquid,,10.0,10,percent,False,Inorganic Chemicals,Inorganic acids,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
BCI-HCL-LIQ·APAC,BCI-HCL-LIQ,APAC,False,Liquid,,10.0,10,percent,False,Inorganic Chemicals,Inorganic acids,combo,4,100.0,28.0,62.0,0.0,10.0,90.0,90.0,100.0,P3,True,,,,
BCI-HCL-LIQ·IN,BCI-HCL-LIQ,IN,False,Liquid,,10.0,10,percent,False,Inorganic Chemicals,Inorganic acids,combo,4,100.0,90.0,0.0,0.0,10.0,90.0,90.0,100.0,P1,True,,,,
CLN-NAOCL-LIQ·EU,CLN-NAOCL-LIQ,EU,False,Liquid,,7.0,7,percent,False,Inorganic Chemicals,Inorganic oxidants,combo,6,100.0,83.0,10.0,0.0,7.0,93.0,93.0,100.0,P2,True,,,,
CLN-NAOCL-LIQ·CN,CLN-NAOCL-LIQ,CN,False,Liquid,,7.0,7,percent,False,Inorganic Chemicals,Inorganic oxidants,combo,6,100.0,83.0,10.0,0.0,7.0,93.0,93.0,100.0,P2,True,,,,
CLN-NAOCL-LIQ·NA,CLN-NAOCL-LIQ,NA,False,Liquid,,7.0,7,percent,False,Inorganic Chemicals,Inorganic oxidants,combo,6,100.0,83.0,10.0,0.0,7.0,93.0,93.0,100.0,P2,True,,,,
CLN-NAOCL-LIQ·APAC,CLN-NAOCL-LIQ,APAC,False,Liquid,,7.0,7,percent,False,Inorganic Chemicals,Inorganic oxidants,combo,6,100.0,16.0,77.0,0.0,7.0,93.0,93.0,100.0,P3,True,,,,
CLN-NAOCL-LIQ·IN,CLN-NAOCL-LIQ,IN,False,Liquid,,7.0,7,percent,False,Inorganic Chemicals,Inorganic oxidants,combo,6,100.0,61.0,32.0,0.0,7.0,93.0,93.0,100.0,P2,True,,,,
CLN-NAOCL-LIQ·MEA,CLN-NAOCL-LIQ,MEA,False,Liquid,,7.0,7,percent,False,Inorganic Chemicals,Inorganic oxidants,combo,6,100.0,10.0,83.0,0.0,7.0,93.0,93.0,100.0,P3,True,,,,
F20-CA-LIG·EU,F20-CA-LIG,EU,False,Powder,,10.0,10,percent,False,Bio-Based Ingredients,Lignosulfonates,combo,5,100.0,28.0,0.0,0.0,72.0,28.0,28.0,100.0,P1,True,,,,
F20-CA-LIG·CN,F20-CA-LIG,CN,False,Powder,,10.0,10,percent,False,Bio-Based Ingredients,Lignosulfonates,combo,5,100.0,28.0,0.0,0.0,72.0,28.0,28.0,100.0,P1,True,,,,
F20-CA-LIG·NA,F20-CA-LIG,NA,False,Powder,,10.0,10,percent,False,Bio-Based Ingredients,Lignosulfonates,combo,5,100.0,28.0,0.0,0.0,72.0,28.0,28.0,100.0,P1,True,,,,
F20-CA-LIG·IN,F20-CA-LIG,IN,False,Powder,,10.0,10,percent,False,Bio-Based Ingredients,Lignosulfonates,combo,5,100.0,24.0,4.0,0.0,72.0,28.0,28.0,100.0,P2,True,,,,
PAM-A-EMU·EU,PAM-A-EMU,EU,False,Liquid,,15.0,15,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,6,100.0,75.0,10.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
PAM-A-EMU·CN,PAM-A-EMU,CN,False,Liquid,,15.0,15,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,6,100.0,75.0,10.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
PAM-A-EMU·NA,PAM-A-EMU,NA,False,Liquid,,15.0,15,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,6,100.0,75.0,10.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
PAM-A-EMU·APAC,PAM-A-EMU,APAC,False,Liquid,,15.0,15,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,6,100.0,67.0,18.0,0.0,15.0,85.0,85.0,100.0,P2,True,,,,
PAM-A-PWD·EU,PAM-A-PWD,EU,False,Powder,,13.0,13,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,8,100.0,82.0,5.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
PAM-A-PWD·CN,PAM-A-PWD,CN,False,Powder,,13.0,13,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,8,100.0,82.0,5.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
PAM-A-PWD·NA,PAM-A-PWD,NA,False,Powder,,13.0,13,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,8,100.0,82.0,5.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
PAM-A-PWD·APAC,PAM-A-PWD,APAC,False,Powder,,13.0,13,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,8,100.0,65.0,22.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
PAM-A-PWD·IN,PAM-A-PWD,IN,False,Powder,,13.0,13,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,8,100.0,17.0,70.0,0.0,13.0,87.0,87.0,100.0,P3,True,,,,
PAM-A-PWD·MEA,PAM-A-PWD,MEA,False,Powder,,13.0,13,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,8,100.0,11.0,76.0,0.0,13.0,87.0,87.0,100.0,P3,True,,,,
PAM-A-SOL·EU,PAM-A-SOL,EU,False,Liquid,,14.0,14,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,7,100.0,80.0,6.0,0.0,14.0,86.0,86.0,100.0,P2,True,,,,
PAM-A-SOL·CN,PAM-A-SOL,CN,False,Liquid,,14.0,14,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,7,100.0,80.0,6.0,0.0,14.0,86.0,86.0,100.0,P2,True,,,,
PAM-A-SOL·NA,PAM-A-SOL,NA,False,Liquid,,14.0,14,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,7,100.0,80.0,6.0,0.0,14.0,86.0,86.0,100.0,P2,True,,,,
PAM-A-SOL·APAC,PAM-A-SOL,APAC,False,Liquid,,14.0,14,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,7,100.0,66.0,20.0,0.0,14.0,86.0,86.0,100.0,P2,True,,,,
PAM-A-SOL·IN,PAM-A-SOL,IN,False,Liquid,,14.0,14,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,7,100.0,18.0,68.0,0.0,14.0,86.0,86.0,100.0,P3,True,,,,
PAM-A-SOL·MEA,PAM-A-SOL,MEA,False,Liquid,,14.0,14,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,7,100.0,10.0,76.0,0.0,14.0,86.0,86.0,100.0,P3,True,,,,
PAM-C-PWD·EU,PAM-C-PWD,EU,False,Powder,,16.0,16,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,8,100.0,77.0,6.0,0.0,17.0,83.0,83.0,100.0,P2,True,,,,
PAM-C-PWD·CN,PAM-C-PWD,CN,False,Powder,,16.0,16,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,8,100.0,77.0,6.0,0.0,17.0,83.0,83.0,100.0,P2,True,,,,
PAM-C-PWD·NA,PAM-C-PWD,NA,False,Powder,,16.0,16,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,8,100.0,77.0,6.0,0.0,17.0,83.0,77.0,92.8,P2,False,,,,
PAM-C-PWD·APAC,PAM-C-PWD,APAC,False,Powder,,16.0,16,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,8,100.0,77.0,6.0,0.0,17.0,83.0,78.0,94.0,P2,False,,,,
PAM-C-PWD·IN,PAM-C-PWD,IN,False,Powder,,16.0,16,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,8,100.0,77.0,6.0,0.0,17.0,83.0,83.0,100.0,P2,True,,,,
PAM-C-PWD·MEA,PAM-C-PWD,MEA,False,Powder,,16.0,16,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,8,100.0,77.0,6.0,0.0,17.0,83.0,83.0,100.0,P2,True,,,,
PAM-C-SOL·EU,PAM-C-SOL,EU,False,Liquid,,17.0,17,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,7,100.0,76.0,8.0,0.0,16.0,84.0,84.0,100.0,P2,True,,,,
PAM-C-SOL·CN,PAM-C-SOL,CN,False,Liquid,,17.0,17,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,7,100.0,76.0,8.0,0.0,16.0,84.0,84.0,100.0,P2,True,,,,
PAM-C-SOL·NA,PAM-C-SOL,NA,False,Liquid,,17.0,17,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,7,100.0,76.0,8.0,0.0,16.0,84.0,76.0,90.5,P2,False,,,,
PAM-C-SOL·APAC,PAM-C-SOL,APAC,False,Liquid,,17.0,17,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,7,100.0,76.0,8.0,0.0,16.0,84.0,84.0,100.0,P2,True,,,,
PAM-C-SOL·IN,PAM-C-SOL,IN,False,Liquid,,17.0,17,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,7,100.0,76.0,8.0,0.0,16.0,84.0,84.0,100.0,P2,True,,,,
PAM-C-SOL·MEA,PAM-C-SOL,MEA,False,Liquid,,17.0,17,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,7,100.0,76.0,8.0,0.0,16.0,84.0,84.0,100.0,P2,True,,,,
PAM-N-PWD·EU,PAM-N-PWD,EU,False,Powder,,14.0,14,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,6,100.0,88.0,0.0,0.0,12.0,88.0,88.0,100.0,P1,True,,,,
PAM-N-PWD·CN,PAM-N-PWD,CN,False,Powder,,14.0,14,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,6,100.0,88.0,0.0,0.0,12.0,88.0,88.0,100.0,P1,True,,,,
PAM-N-PWD·NA,PAM-N-PWD,NA,False,Powder,,14.0,14,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,6,100.0,88.0,0.0,0.0,12.0,88.0,82.0,93.2,P1,False,,,,
PAM-N-PWD·APAC,PAM-N-PWD,APAC,False,Powder,,14.0,14,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,6,100.0,88.0,0.0,0.0,12.0,88.0,83.0,94.3,P1,False,,,,
PAM-N-PWD·IN,PAM-N-PWD,IN,False,Powder,,14.0,14,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,6,100.0,88.0,0.0,0.0,12.0,88.0,88.0,100.0,P1,True,,,,
PAM-N-PWD·MEA,PAM-N-PWD,MEA,False,Powder,,14.0,14,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,6,100.0,88.0,0.0,0.0,12.0,88.0,88.0,100.0,P1,True,,,,
PAM-N-SOL·EU,PAM-N-SOL,EU,False,Liquid,,13.0,13,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,5,100.0,88.0,0.0,0.0,12.0,88.0,88.0,100.0,P1,True,,,,
PAM-N-SOL·CN,PAM-N-SOL,CN,False,Liquid,,13.0,13,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,5,100.0,88.0,0.0,0.0,12.0,88.0,88.0,100.0,P1,True,,,,
PAM-N-SOL·NA,PAM-N-SOL,NA,False,Liquid,,13.0,13,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,5,100.0,88.0,0.0,0.0,12.0,88.0,80.0,90.9,P1,False,,,,
PAM-N-SOL·APAC,PAM-N-SOL,APAC,False,Liquid,,13.0,13,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,5,100.0,88.0,0.0,0.0,12.0,88.0,88.0,100.0,P1,True,,,,
PAM-N-SOL·IN,PAM-N-SOL,IN,False,Liquid,,13.0,13,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,5,100.0,88.0,0.0,0.0,12.0,88.0,88.0,100.0,P1,True,,,,
PAM-N-SOL·MEA,PAM-N-SOL,MEA,False,Liquid,,13.0,13,percent,False,Water-Soluble Polymers,Synthetic flocculants PAM,combo,5,100.0,88.0,0.0,0.0,12.0,88.0,88.0,100.0,P1,True,,,,
ADV-ARAM-FIB·EU,ADV-ARAM-FIB,EU,False,Spool,,22.0,22,percent,False,Advanced Materials,Aramid and high-performance fibres,combo,6,100.0,12.0,28.0,0.0,60.0,40.0,40.0,100.0,P3,True,,,,
ADV-ARAM-FIB·NA,ADV-ARAM-FIB,NA,False,Spool,,22.0,22,percent,False,Advanced Materials,Aramid and high-performance fibres,combo,6,100.0,12.0,28.0,0.0,60.0,40.0,40.0,100.0,P3,True,,,,
ADV-CF-TOW·EU,ADV-CF-TOW,EU,False,Spool/tow,,13.0,13,percent,True,Advanced Materials,Carbon-based fibres,combo,5,100.0,79.0,8.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
ADV-CF-TOW·NA,ADV-CF-TOW,NA,False,Spool/tow,,13.0,13,percent,True,Advanced Materials,Carbon-based fibres,combo,5,100.0,79.0,8.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
ADV-CF-TOW·CN,ADV-CF-TOW,CN,False,Spool/tow,,13.0,13,percent,True,Advanced Materials,Carbon-based fibres,combo,5,100.0,79.0,8.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
ADV-CF-TOW·APAC,ADV-CF-TOW,APAC,False,Spool/tow,,13.0,13,percent,True,Advanced Materials,Carbon-based fibres,combo,5,100.0,79.0,8.0,0.0,13.0,87.0,87.0,100.0,P2,True,,,,
ADV-EGLASS-CSM·EU,ADV-EGLASS-CSM,EU,False,Roll/sheet,,16.0,16,percent,False,Advanced Materials,Glass and mineral fibres,combo,4,100.0,24.0,60.0,0.0,16.0,84.0,84.0,100.0,P3,True,,,,
ADV-EGLASS-CSM·NA,ADV-EGLASS-CSM,NA,False,Roll/sheet,,16.0,16,percent,False,Advanced Materials,Glass and mineral fibres,combo,4,100.0,24.0,60.0,0.0,16.0,84.0,84.0,100.0,P3,True,,,,
ADV-EGLASS-CSM·CN,ADV-EGLASS-CSM,CN,False,Roll/sheet,,16.0,16,percent,False,Advanced Materials,Glass and mineral fibres,combo,4,100.0,24.0,60.0,0.0,16.0,84.0,84.0,100.0,P3,True,,,,
ADV-EGLASS-ROV·EU,ADV-EGLASS-ROV,EU,False,Spool,,17.0,17,percent,False,Advanced Materials,Glass and mineral fibres,combo,6,100.0,63.0,20.0,0.0,17.0,83.0,83.0,100.0,P2,True,,,,
ADV-EGLASS-ROV·NA,ADV-EGLASS-ROV,NA,False,Spool,,17.0,17,percent,False,Advanced Materials,Glass and mineral fibres,combo,6,100.0,63.0,20.0,0.0,17.0,83.0,83.0,100.0,P2,True,,,,
ADV-EGLASS-ROV·CN,ADV-EGLASS-ROV,CN,False,Spool,,17.0,17,percent,False,Advanced Materials,Glass and mineral fibres,combo,6,100.0,63.0,20.0,0.0,17.0,83.0,83.0,100.0,P2,True,,,,
ADV-EGLASS-ROV·APAC,ADV-EGLASS-ROV,APAC,False,Spool,,17.0,17,percent,False,Advanced Materials,Glass and mineral fibres,combo,6,100.0,63.0,20.0,0.0,17.0,83.0,83.0,100.0,P2,True,,,,
FLU-VII-OCP·EU,FLU-VII-OCP,EU,False,Liquid/solid,,14.0,14,percent,False,Fluids & Lubricants,Lubricant additives,combo,5,100.0,86.0,0.0,0.0,14.0,86.0,86.0,100.0,P1,True,,,,
FLU-VII-OCP·NA,FLU-VII-OCP,NA,False,Liquid/solid,,14.0,14,percent,False,Fluids & Lubricants,Lubricant additives,combo,5,100.0,86.0,0.0,0.0,14.0,86.0,86.0,100.0,P1,True,,,,
FLU-VII-PMA·EU,FLU-VII-PMA,EU,False,Liquid/solid,,16.0,16,percent,False,Fluids & Lubricants,Lubricant additives,combo,4,100.0,84.0,0.0,0.0,16.0,84.0,84.0,100.0,P1,True,,,,
FLU-VII-PMA·NA,FLU-VII-PMA,NA,False,Liquid/solid,,16.0,16,percent,False,Fluids & Lubricants,Lubricant additives,combo,4,100.0,16.0,68.0,0.0,16.0,84.0,84.0,100.0,P3,True,,,,
FLU-ZDDP-LIQ·EU,FLU-ZDDP-LIQ,EU,False,Liquid,,14.0,14,percent,False,Fluids & Lubricants,Lubricant additives,combo,6,100.0,70.0,0.0,0.0,30.0,70.0,70.0,100.0,P1,True,,,,
FLU-ZDDP-LIQ·NA,FLU-ZDDP-LIQ,NA,False,Liquid,,14.0,14,percent,False,Fluids & Lubricants,Lubricant additives,combo,6,100.0,42.0,28.0,0.0,30.0,70.0,70.0,100.0,P2,True,,,,
FLU-BO1-SN150·EU,FLU-BO1-SN150,EU,False,Liquid,,11.0,11,percent,False,Fluids & Lubricants,Mineral base oils,combo,6,100.0,16.0,73.0,0.0,11.0,89.0,89.0,100.0,P3,True,,,,
FLU-BO1-SN150·NA,FLU-BO1-SN150,NA,False,Liquid,,11.0,11,percent,False,Fluids & Lubricants,Mineral base oils,combo,6,100.0,16.0,73.0,0.0,11.0,89.0,89.0,100.0,P3,True,,,,
FLU-BO1-SN150·APAC,FLU-BO1-SN150,APAC,False,Liquid,,11.0,11,percent,False,Fluids & Lubricants,Mineral base oils,combo,6,100.0,16.0,73.0,0.0,11.0,89.0,89.0,100.0,P3,True,,,,
FLU-BO2-150N·EU,FLU-BO2-150N,EU,False,Liquid,,12.0,12,percent,False,Fluids & Lubricants,Mineral base oils,combo,6,100.0,16.0,72.0,0.0,12.0,88.0,88.0,100.0,P3,True,,,,
FLU-BO2-150N·NA,FLU-BO2-150N,NA,False,Liquid,,12.0,12,percent,False,Fluids & Lubricants,Mineral base oils,combo,6,100.0,16.0,72.0,0.0,12.0,88.0,88.0,100.0,P3,True,,,,
FLU-BO2-150N·APAC,FLU-BO2-150N,APAC,False,Liquid,,12.0,12,percent,False,Fluids & Lubricants,Mineral base oils,combo,6,100.0,16.0,72.0,0.0,12.0,88.0,88.0,100.0,P3,True,,,,
FLU-BO3-4CST·EU,FLU-BO3-4CST,EU,False,Liquid,,13.0,13,percent,False,Fluids & Lubricants,Mineral base oils,combo,6,100.0,16.0,71.0,0.0,13.0,87.0,87.0,100.0,P3,True,,,,
FLU-BO3-4CST·NA,FLU-BO3-4CST,NA,False,Liquid,,13.0,13,percent,False,Fluids & Lubricants,Mineral base oils,combo,6,100.0,16.0,71.0,0.0,13.0,87.0,87.0,100.0,P3,True,,,,
FLU-BO3-4CST·APAC,FLU-BO3-4CST,APAC,False,Liquid,,13.0,13,percent,False,Fluids & Lubricants,Mineral base oils,combo,6,100.0,16.0,71.0,0.0,13.0,87.0,87.0,100.0,P3,True,,,,
FLU-PAO-4·EU,FLU-PAO-4,EU,False,Liquid,,14.0,14,percent,False,Fluids & Lubricants,Synthetic lubricants,combo,4,100.0,86.0,0.0,0.0,14.0,86.0,86.0,100.0,P1,True,,,,
FLU-PAO-4·NA,FLU-PAO-4,NA,False,Liquid,,14.0,14,percent,False,Fluids & Lubricants,Synthetic lubricants,combo,4,100.0,16.0,70.0,0.0,14.0,86.0,86.0,100.0,P3,True,,,,
FLU-PAO-4·APAC,FLU-PAO-4,APAC,False,Liquid,,14.0,14,percent,False,Fluids & Lubricants,Synthetic lubricants,combo,4,100.0,16.0,70.0,0.0,14.0,86.0,86.0,100.0,P3,True,,,,
FLU-PAO-68·EU,FLU-PAO-68,EU,False,Liquid,,15.0,15,percent,False,Fluids & Lubricants,Synthetic lubricants,combo,4,100.0,85.0,0.0,0.0,15.0,85.0,85.0,100.0,P1,True,,,,
FLU-PAO-68·NA,FLU-PAO-68,NA,False,Liquid,,15.0,15,percent,False,Fluids & Lubricants,Synthetic lubricants,combo,4,100.0,16.0,69.0,0.0,15.0,85.0,85.0,100.0,P3,True,,,,
SIL-EMU-35·EU,SIL-EMU-35,EU,False,Liquid,,11.0,11,percent,False,Silicones,Silicone emulsions,combo,5,100.0,17.0,72.0,0.0,11.0,89.0,27.0,30.3,P3,False,,,,
SIL-EMU-35·CN,SIL-EMU-35,CN,False,Liquid,,11.0,11,percent,False,Silicones,Silicone emulsions,combo,5,100.0,17.0,72.0,0.0,11.0,89.0,27.0,30.3,P3,False,,,,
SIL-EMU-35·APAC,SIL-EMU-35,APAC,False,Liquid,,11.0,11,percent,False,Silicones,Silicone emulsions,combo,5,100.0,17.0,72.0,0.0,11.0,89.0,27.0,30.3,P3,False,,,,
SIL-EMU-60·EU,SIL-EMU-60,EU,False,Liquid,,12.0,12,percent,False,Silicones,Silicone emulsions,combo,5,100.0,16.0,72.0,0.0,12.0,88.0,24.0,27.3,P3,False,,,,
SIL-EMU-60·CN,SIL-EMU-60,CN,False,Liquid,,12.0,12,percent,False,Silicones,Silicone emulsions,combo,5,100.0,16.0,72.0,0.0,12.0,88.0,24.0,27.3,P3,False,,,,
SIL-PDMS-HGH·EU,SIL-PDMS-HGH,EU,False,Liquid,,12.0,12,percent,False,Silicones,Silicone fluids,combo,6,100.0,88.0,0.0,0.0,12.0,88.0,52.0,59.1,P1,False,,,,
SIL-PDMS-HGH·CN,SIL-PDMS-HGH,CN,False,Liquid,,12.0,12,percent,False,Silicones,Silicone fluids,combo,6,100.0,88.0,0.0,0.0,12.0,88.0,52.0,59.1,P1,False,,,,
SIL-PDMS-HGH·NA,SIL-PDMS-HGH,NA,False,Liquid,,12.0,12,percent,False,Silicones,Silicone fluids,combo,6,100.0,72.0,16.0,0.0,12.0,88.0,52.0,59.1,P2,False,,,,
SIL-PDMS-HGH·APAC,SIL-PDMS-HGH,APAC,False,Liquid,,12.0,12,percent,False,Silicones,Silicone fluids,combo,6,100.0,22.0,66.0,0.0,12.0,88.0,52.0,59.1,P3,False,,,,
SIL-PDMS-LOW·EU,SIL-PDMS-LOW,EU,False,Liquid,,11.0,11,percent,False,Silicones,Silicone fluids,combo,6,100.0,89.0,0.0,0.0,11.0,89.0,53.0,59.6,P1,False,,,,
SIL-PDMS-LOW·CN,SIL-PDMS-LOW,CN,False,Liquid,,11.0,11,percent,False,Silicones,Silicone fluids,combo,6,100.0,89.0,0.0,0.0,11.0,89.0,53.0,59.6,P1,False,,,,
SIL-PDMS-LOW·NA,SIL-PDMS-LOW,NA,False,Liquid,,11.0,11,percent,False,Silicones,Silicone fluids,combo,6,100.0,73.0,16.0,0.0,11.0,89.0,53.0,59.6,P2,False,,,,
SIL-PDMS-LOW·APAC,SIL-PDMS-LOW,APAC,False,Liquid,,11.0,11,percent,False,Silicones,Silicone fluids,combo,6,100.0,23.0,66.0,0.0,11.0,89.0,53.0,59.6,P3,False,,,,
SIL-RTV1-LIQ·EU,SIL-RTV1-LIQ,EU,False,Liquid/paste,,12.0,12,percent,False,Silicones,Silicone sealants and specialties,combo,6,100.0,16.0,58.0,0.0,26.0,74.0,16.0,21.6,P3,False,,,,
SIL-RTV1-LIQ·CN,SIL-RTV1-LIQ,CN,False,Liquid/paste,,12.0,12,percent,False,Silicones,Silicone sealants and specialties,combo,6,100.0,16.0,58.0,0.0,26.0,74.0,16.0,21.6,P3,False,,,,
SIL-RTV1-LIQ·NA,SIL-RTV1-LIQ,NA,False,Liquid/paste,,12.0,12,percent,False,Silicones,Silicone sealants and specialties,combo,6,100.0,16.0,58.0,0.0,26.0,74.0,16.0,21.6,P3,False,,,,
SIL-RTV1-LIQ·APAC,SIL-RTV1-LIQ,APAC,False,Liquid/paste,,12.0,12,percent,False,Silicones,Silicone sealants and specialties,combo,6,100.0,16.0,58.0,0.0,26.0,74.0,16.0,21.6,P3,False,,,,
SIL-RTV2-LIQ·EU,SIL-RTV2-LIQ,EU,False,Liquid,,11.0,11,percent,False,Silicones,Silicone sealants and specialties,combo,6,100.0,14.0,59.0,0.0,27.0,73.0,14.0,19.2,P3,False,,,,
SIL-RTV2-LIQ·CN,SIL-RTV2-LIQ,CN,False,Liquid,,11.0,11,percent,False,Silicones,Silicone sealants and specialties,combo,6,100.0,14.0,59.0,0.0,27.0,73.0,14.0,19.2,P3,False,,,,
SIL-RTV2-LIQ·NA,SIL-RTV2-LIQ,NA,False,Liquid,,11.0,11,percent,False,Silicones,Silicone sealants and specialties,combo,6,100.0,14.0,59.0,0.0,27.0,73.0,14.0,19.2,P3,False,,,,
SIL-SURF-LIQ·EU,SIL-SURF-LIQ,EU,False,Liquid,,14.0,14,percent,False,Silicones,Silicone sealants and specialties,combo,5,100.0,38.0,48.0,0.0,14.0,86.0,38.0,44.2,P3,False,,,,
SIL-SURF-LIQ·NA,SIL-SURF-LIQ,NA,False,Liquid,,14.0,14,percent,False,Silicones,Silicone sealants and specialties,combo,5,100.0,16.0,70.0,0.0,14.0,86.0,38.0,44.2,P3,False,,,,
F16-TPP-LIQ·EU,F16-TPP-LIQ,EU,False,Liquid,,16.0,16,percent,False,Phosphorus Chemicals,Organophosphorus flame retardants,combo,5,100.0,20.0,64.0,0.0,16.0,84.0,84.0,100.0,P3,True,,,,
F16-TPP-LIQ·CN,F16-TPP-LIQ,CN,False,Liquid,,16.0,16,percent,False,Phosphorus Chemicals,Organophosphorus flame retardants,combo,5,100.0,20.0,64.0,0.0,16.0,84.0,84.0,100.0,P3,True,,,,
F16-TPP-LIQ·NA,F16-TPP-LIQ,NA,False,Liquid,,16.0,16,percent,False,Phosphorus Chemicals,Organophosphorus flame retardants,combo,5,100.0,20.0,64.0,0.0,16.0,84.0,84.0,100.0,P3,True,,,,
F16-ATMP-LIQ·EU,F16-ATMP-LIQ,EU,False,Liquid,,20.0,20,percent,False,Phosphorus Chemicals,Phosphonate scale inhibitors,combo,6,100.0,34.0,46.0,0.0,20.0,80.0,80.0,100.0,P3,True,,,,
F16-ATMP-LIQ·CN,F16-ATMP-LIQ,CN,False,Liquid,,20.0,20,percent,False,Phosphorus Chemicals,Phosphonate scale inhibitors,combo,6,100.0,34.0,46.0,0.0,20.0,80.0,80.0,100.0,P3,True,,,,
